,id,period,MPUBID_XRND,CRACE_XRND,CSEX_XRND,CYRB_XRND,MOM_HELPS_CH_LEA_,MOM_HELPS_CH_LEARN_ALPHABET_,MOM_HELPS_CH_LEARN_COLORS_,MOM_HELPS_CH_LEARN_SHAPES_,PIAT_MATH_TOTAL_RAW_SCORE_,PIAT_READ_REC_TOTAL_RAW_SCO_,PIAT_READ_COMP_TOTAL_RAW_SC_,PPVT_TOTAL_RAW_SCORE_,HOW_OFT_MOM_READ_TO_,MOM_HELPS_CH_LEARN_N_,MOM_HELPS_CH_LEARN_A_,MOM_HELPS_CH_LEARN_C_,MOM_HELPS_CH_LEARN_S_,MOM_HELPS_CH_W_NONE_,HOW_OFT_CH_TAKEN_TO_,MS_TYPE_OF_SCHOOL_CHILD_ATT_,MS_TYPE_OF_SCH_CHD_ATTNDS_C_,MOMHGC_EVER_XRND,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,PROFDEGREE_XRND,VERSION_R29_XRND,HOW_MANY_BOOKS_C_,HOW_OFTEN_MOM_RE_,HOW_OFT_CH_EATS_,HOW_OFT_CH_TAKEN_,MUSIC_INSTMT_CH_,CH_GET_SPEC_LESS_,HOW_OFT_TAKEN_TO_,HOW_OFT_CH_SPEND_,HOW_OFT_CH_W_DAD_,DO_PARS_DISCUSS_,IF_LOW_GRADES_HE_,TYPE_OF_SCHOOL_CHILD_ATTEND_,HOW_OFT_PARENTS_HELP_WITH_H_,HOW_MANY_BOOKS_,MUSIC_INSTMT_C_,CH_GET_SPEC_LE_,HOW_OFT_CH_TAK_,HOW_OFT_TAKEN_,HOW_OFT_CH_SPE_,HOW_OFT_CH_W_D_,HOW_OFT_CH_EAT_,DO_PARS_DISCUS_,IF_LOW_GRADES_,SCHOOL_CHILD_ATTENDS_2004_,DOES_CHILD_USE_ANY_COMPUTER_,4_5_HOW_OFTEN_MOM_RE_,4_5_HOW_MANY_BOOKS_C_,4_5_MOM_HELPS_CH_LEA_,MOM_HELPS_CH_LEARN_COLORS_2_,MOM_HELPS_CH_LEARN_SHAPES_2_,4_5_HOW_OFT_CH_TAKEN_,4_5_HOW_OFT_CH_EATS_,CHILD_EVER_ENROLLED_IN_HEAD_,HOW_MANY_BOOKS_CH_,MUSICAL_INSTMT_CH_,CH_GET_SPEC_LESSO_,HOW_OFT_CH_EATS_W_,DO_PARS_DISCUSS_T_,IF_LOW_GRADES_HEL_,CH_ATTENDS_PUBLIC_PRIV_RELI_,IS_SCHOOL_GIFTED_HANDICAPPE_,OWN_A_HOME_COMPUTER_,MS_IS_SCHOOL_GIFTED_HANDICA_,TYPE_OF_SCHOOL_,HOW_OFTEN_PARS_HELP_R_WITH_,SCHOOL_HOW_OFTEN_PARENTS_HE_,IS_CURRENT_MOST_RECENT_SCHO_,MS_CH_ATTENDS_PUBLIC_PRIV_R_,HOW_OFT_CH_EATS_W_MO_,HOW_OFT_CH_SPEND_TIM_,MOM_HELP_MORE_W_SCHO_,PARS_DISCUSS_TV_PROG_,CHILD_ATTENDS_PUBLIC_PRIV_R_,6_HOW_MANY_BOOKS_CHI_,6_HOW_OFTEN_MOM_READ_,6_MUSIC_INSTMT_CH_CA_,6_CH_GET_SPEC_LESSON_,6_HOW_OFT_CH_TAKEN_T_,6_HOW_OFT_TAKEN_TO_P_,6_HOW_OFT_CH_SPEND_T_,6_HOW_OFT_CH_W_DAD_O_,6_HOW_OFT_CH_EATS_W_,6_DO_PARS_DISCUSS_TV_,IN_SCL_YR_HOW_OFTEN_PARENTS_,FAMILY_INCOME_FROM_ALL_SOUR_,HOW_OFT_DOES_MOM_REA_,HOW_MANY_BOOKS_CHILD_,PARS_DISCUSS_TV_PRGM_,TOTAL_FAMILY_INCOME_FROM_AL_,HOW_OFTEN_MOM_R_,MOM_HELPS_CH_LE_,_MOM_HELPS_CH_LEARN_ALPHABE_,_MOM_HELPS_CH_LEARN_COLORS__,_MOM_HELPS_CH_LEARN_SHAPES__,HOW_OFT_CH_TAKE_,TOTAL_FAMILY_INCOME_FR_ALL_,HOW_MANY_BOOKS_DOES_,IS_THERE_MUSIC_INSTR_,CHILD_S_AGE_WHEN_1ST_ATTD_H_,CHILD_AGE_WHEN_1ST_ATTD_HEA_,DOES_CHILD_NEVER_USE_,HIGHEST_GRADE_OF_REGULAR_SC_,HOW_LONG_CHILD_WAS_IN_HEAD_,MOM_HELPS_CH_W_N_,HOW_LONG_DID_CHILD_ATTEND_H_,SCHOOL_CHILD_ATTENDS_RECD__,TYPE_SCHOOL_CHILD_ATTENDS_V_
3254,92802,2,928.0,3.0,2.0,1984.0,,,,,50.0,60.0,48.0,116.0,,,,,,,,1.0,1.0,16.0,8.0,1.0,1.0,0.0,0.0,0.0,532.0,4.0,3.0,6.0,2.0,1.0,0.0,2.0,4.0,4.0,1.0,5.0,,,4.0,0.0,1.0,4.0,3.0,5.0,5.0,7.0,0.0,4.0,,,,,,,,,,,,,,,,,,,0.0,1.0,,,4.0,,1.0,7.0,6.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,
3255,92802,3,928.0,3.0,2.0,1984.0,,,,,,,,,,,,,,,,,,16.0,8.0,1.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,17000.0,,,,,,,,,,,,,,,,,,
3256,93001,0,930.0,1.0,1.0,1976.0,,,,,,,,,,,,,,,,,,14.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3257,93001,1,930.0,1.0,1.0,1976.0,,,,,,,,,,,,,,,,,,14.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3258,93001,2,930.0,1.0,1.0,1976.0,,,,,,,,,,,,,,,,,,14.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3259,93001,3,930.0,1.0,1.0,1976.0,,,,,,,,,,,,,,,,,,14.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3260,93002,0,930.0,1.0,1.0,1976.0,,,,,,,,,,,,,,,,,,14.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261,93002,1,930.0,1.0,1.0,1976.0,,,,,,,,,,,,,,,,,,14.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3262,93002,2,930.0,1.0,1.0,1976.0,,,,,,,,,,,,,,,,,,14.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3263,93002,3,930.0,1.0,1.0,1976.0,,,,,,,,,,,,,,,,,,14.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3264,93003,0,930.0,1.0,2.0,1979.0,,,,,,,,,,,,,,,,,,14.0,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3265,93003,1,930.0,1.0,2.0,1979.0,,,,,,,,,,,,,,,,,,14.0,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3266,93003,2,930.0,1.0,2.0,1979.0,,,,,,,,,,,,,,,,,,14.0,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3267,93003,3,930.0,1.0,2.0,1979.0,,,,,,,,,,,,,,,,,,14.0,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3268,93004,0,930.0,1.0,2.0,1981.0,,,,,,,,,,,,,,,,,,14.0,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3269,93004,1,930.0,1.0,2.0,1981.0,,,,,,,,,,,,,,,,,,14.0,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3270,93004,2,930.0,1.0,2.0,1981.0,,,,,,,,,,,,,,,,,,14.0,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3271,93004,3,930.0,1.0,2.0,1981.0,,,,,,,,,,,,,,,,,,14.0,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3272,93201,0,932.0,3.0,2.0,1977.0,,,,,,,,,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3273,93201,1,932.0,3.0,2.0,1977.0,,,,,40.0,55.0,,104.0,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,0.0,1.0,2.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
3274,93201,2,932.0,3.0,2.0,1977.0,,,,,,,,123.0,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3275,93201,3,932.0,3.0,2.0,1977.0,,,,,77.0,82.0,65.0,160.0,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,2.0,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,1.0,2.0,1.0,4.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3276,93202,0,932.0,3.0,2.0,1980.0,,,,,,,,,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3277,93202,1,932.0,3.0,2.0,1980.0,,,,,,,,65.0,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,2.0,,,0.0,0.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,4.0,2.0,0.0,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
3278,93202,2,932.0,3.0,2.0,1980.0,,,,,42.0,73.0,45.0,121.0,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,3.0,,,2.0,1.0,3.0,,,,,3.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,,,,,,,,,,,4.0,0.0,0.0,2.0,1.0,5.0,1.0,1.0,0.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3279,93202,3,932.0,3.0,2.0,1980.0,,,,,,,,,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3280,93203,0,932.0,3.0,1.0,1989.0,,,,4.0,19.0,16.0,16.0,17.0,,,,,,,,,,12.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
3281,93203,1,932.0,3.0,1.0,1989.0,,,,,,,,99.0,,,,,,,,1.0,1.0,12.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,4.0,3.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,5.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
3282,93203,2,932.0,3.0,1.0,1989.0,,,,,,,55.0,119.0,,,,,,,,,,12.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3283,93203,3,932.0,3.0,1.0,1989.0,,,,,,,,,,,,,,,,,,12.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,85000.0,,,,,,,,,,,
3284,93501,0,935.0,3.0,2.0,1984.0,1.0,2.0,3.0,4.0,,,,46.0,,,,,,,,,,12.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
3285,93501,1,935.0,3.0,2.0,1984.0,1.0,2.0,3.0,4.0,,,,114.0,,,,,,,,,,12.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,4.0,6.0,2.0,,0.0,0.0,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,
3286,93501,2,935.0,3.0,2.0,1984.0,,,,,51.0,65.0,52.0,142.0,,,,,,,,1.0,1.0,12.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,2.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,0.0,1.0,,,2.0,,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,
3287,93501,3,935.0,3.0,2.0,1984.0,,,,,,,,,,,,,,,,,,12.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,3.0,,,,,,,,,,,,,,,,,,
3288,93502,0,935.0,3.0,2.0,1985.0,1.0,2.0,3.0,4.0,,,,61.0,,,,,,,,,,12.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
3289,93502,1,935.0,3.0,2.0,1985.0,,,,,,,32.0,94.0,,,,,,,,,,12.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290,93502,2,935.0,3.0,2.0,1985.0,,,,,,,,131.0,,,,,,,,1.0,1.0,12.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,,2.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,
3291,93502,3,935.0,3.0,2.0,1985.0,,,,,,,,,,,,,,,,,,12.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,3.0,,,,3.0,,,,,,,20000.0,,,,,,,,,,,
3292,93503,0,935.0,3.0,1.0,1988.0,1.0,2.0,3.0,4.0,,,,41.0,,,,,,,,,,12.0,5.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3293,93503,1,935.0,3.0,1.0,1988.0,1.0,2.0,3.0,4.0,,,,96.0,,,,,,,,,,12.0,5.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,5.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,
3294,93503,2,935.0,3.0,1.0,1988.0,,,,,53.0,61.0,48.0,124.0,,,,,,,,1.0,1.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
3295,93503,3,935.0,3.0,1.0,1988.0,,,,,,,,,,,,,,,,,,12.0,5.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3296,93601,0,936.0,3.0,1.0,1986.0,1.0,2.0,3.0,4.0,,,,36.0,,,,,,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3297,93601,1,936.0,3.0,1.0,1986.0,,,,,,,,73.0,,,,,,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,2.0,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3298,93601,2,936.0,3.0,1.0,1986.0,,,,,61.0,72.0,54.0,116.0,,,,,,,,1.0,1.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,3.0,,1.0,2.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,
3299,93601,3,936.0,3.0,1.0,1986.0,,,,,,,,,,,,,,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300,93602,0,936.0,3.0,1.0,1989.0,,,,,8.0,11.0,11.0,31.0,,,,,,,,,,16.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3301,93602,1,936.0,3.0,1.0,1989.0,,,,,,,,85.0,,,,,,,,1.0,1.0,16.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
3302,93602,2,936.0,3.0,1.0,1989.0,,,,,,,,117.0,,,,,,,,,,16.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3303,93602,3,936.0,3.0,1.0,1989.0,,,,,,,,,,,,,,,,,,16.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,
3304,93603,0,936.0,3.0,1.0,1992.0,1.0,2.0,3.0,4.0,,,,29.0,,,,,,,,,,16.0,10.0,0.0,1.0,0.0,1.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3305,93603,1,936.0,3.0,1.0,1992.0,,,,,,,,62.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,16.0,10.0,0.0,1.0,0.0,1.0,0.0,532.0,4.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,5.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3306,93603,2,936.0,3.0,1.0,1992.0,,,,,68.0,63.0,51.0,115.0,,,,,,,,,,16.0,10.0,0.0,1.0,0.0,1.0,0.0,532.0,4.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,5.0,-7.0,5.0,3.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3307,93603,3,936.0,3.0,1.0,1992.0,,,,,,,,,,,,,,,,,,16.0,10.0,0.0,1.0,0.0,1.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3308,93901,0,939.0,3.0,1.0,1979.0,,,,,,,,,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309,93901,1,939.0,3.0,1.0,1979.0,,,,,,,,78.0,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,5.0,4.0,,0.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,4.0,5.0,0.0,0.0,1.0,1.0,2.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
3310,93901,2,939.0,3.0,1.0,1979.0,,,,,46.0,48.0,39.0,113.0,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3311,93901,3,939.0,3.0,1.0,1979.0,,,,,,,,,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3312,93902,0,939.0,3.0,2.0,1981.0,1.0,2.0,3.0,4.0,,,,42.0,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3313,93902,1,939.0,3.0,2.0,1981.0,,,,,,,,,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314,93902,2,939.0,3.0,2.0,1981.0,,,,,,,,,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,2.0,,,2.0,4.0,5.0,,,,,4.0,1.0,0.0,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,4.0,1.0,0.0,6.0,1.0,5.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3315,93902,3,939.0,3.0,2.0,1981.0,,,,,,,,,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
3316,93903,0,939.0,3.0,1.0,1984.0,1.0,2.0,3.0,,,,,50.0,,,,,,,,,,12.0,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3317,93903,1,939.0,3.0,1.0,1984.0,1.0,2.0,3.0,4.0,14.0,7.0,7.0,,,,,,,,,,,12.0,2.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,5.0,6.0,,1.0,0.0,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,2.0,,
