,id,period,MPUBID_XRND,CRACE_XRND,CSEX_XRND,CYRB_XRND,HOW_MANY_BOOKS_C,HOW_OFTEN_MOM_READS,HOW_OFT_CH_EATS_W,MOM_HELPS_CH_LEARN_NUMBERS,MOM_HELPS_CH_LEARN_ALPHABET,MOM_HELPS_CH_LEARN_COLORS,MOM_HELPS_CH_LEARN_SHAPES,HOW_OFT_CH_TAKEN_TO_MUSEUM,HOW_MANY_BOOKS_CHI,HOW_OFTEN_MOM_READ,MUSIC_INSTMT_CH_CA,CH_GET_SPEC_LESSON,HOW_OFT_CH_TAKEN_T,HOW_OFT_TAKEN_TO_P,HOW_OFT_CH_SPEND_T,HOW_OFT_CH_W_DAD_O,DO_PARS_DISCUSS_TV,PIAT_MATH_TOTAL_RAW_SCORE,PIAT_READ_REC_TOTAL_RAW_SCO,PIAT_READ_COMP_TOTAL_RAW_SC,PPVT_TOTAL_RAW_SCORE,CHILD_EVER_ENROLLED_IN_HEAD,HOW_LONG_CHILD_WAS_IN_HEAD,MOM_HELPS_CH_W_NONE,MUSIC_INSTMT_CH,CH_GET_SPEC_LESS,HOW_OFT_TAKEN_TO,HOW_OFT_CH_SPEND,HOW_OFT_CH_W_DAD,DO_PARS_DISCUSS,IF_LOW_GRADES_HE,HOW_MANY_BOOKS_CH,MUSICAL_INSTMT_CH,CH_GET_SPEC_LESSO,DO_PARS_DISCUSS_T,IF_LOW_GRADES_HEL,TYPE_OF_SCHOOL_CHILD_ATTEND,HOW_LONG_DID_CHILD_ATTEND_H,CHILD_ATTENDS_PUBLIC_PRIV_R,CHILD_AGE_WHEN_1ST_ATTD_HEA,CH_ATTENDS_PUBLIC_PRIV_RELI,IS_SCHOOL_GIFTED_HANDICAPPE,OWN_A_HOME_COMPUTER,HOW_MANY_BOOKS,MUSIC_INSTMT_C,CH_GET_SPEC_LE,HOW_OFT_CH_TAK,HOW_OFT_CH_TAKEN_TO_PERFORMANCE,HOW_OFT_CH_SPE,DO_PARS_DISCUS,IF_LOW_GRADES,MS_CH_ATTENDS_PUBLIC_PRIV_R,MS_IS_SCHOOL_GIFTED_HANDICA,SCHOOL_HOW_OFTEN_PARENTS_HE,HOW_OFT_PARENTS_HELP_WITH_H,HOW_MANY_BOOKS_DOES,HOW_OFT_DOES_MOM_REA,HOW_OFT_CH_EATS_W_MO,HOW_OFT_MOM_READ_TO,HOW_OFT_CH_TAKEN_TO,HOW_MANY_BOOKS_CHILD,IS_THERE_MUSIC_INSTR,HOW_OFT_CH_SPEND_TIM,PARS_DISCUSS_TV_PRGM,MOM_HELP_MORE_W_SCHO,PARS_DISCUSS_TV_PROG,MS_TYPE_OF_SCHOOL_CHILD_ATT,MS_TYPE_OF_SCH_CHD_ATTNDS_C,HOW_OFT_CH_TAKE,TYPE_SCHOOL_CHILD_ATTENDS_V,SCHOOL_CHILD_ATTENDS_RECD,SCHOOL_CHILD_ATTENDS,DOES_CHILD_USE_ANY_COMPUTER,DOES_CHILD_NEVER_USE,MOMHGC_EVER_XRND,TYPE_OF_SCHOOL,HOW_OFTEN_PARS_HELP_R_WITH,IS_CURRENT_MOST_RECENT_SCHO,IN_SCL_YR_HOW_OFTEN_PARENTS,TOTAL_FAMILY_INCOME_FROM_AL,FAMILY_INCOME_FROM_ALL_SOUR,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,PROFDEGREE_XRND,TOTAL_FAMILY_INCOME_FR_ALL,VERSION_R29_XRND,HIGHEST_GRADE_OF_REGULAR_SC,MAR_10A,MAR_10B,SAMPLE_ID,MOTHER_RACE_ENCODED,SAMPLE_SEX,WKSWK_PCY,HRSWK_PCY,HGCREV79,TNFI_TRUNC,Q2_15A,Q2_15B,HGCREV80,ASVAB_1,ASVAB_2,ASVAB_3,ASVAB_4,ASVAB_5,ASVAB_6,ASVAB_7,ASVAB_8,ASVAB_9,ASVAB_10,ASVAB_11,ASVAB_12,AFQT_1,AFQT_2,AFQT_3,HGCREV81,HGCREV82,HGCREV83,HGCREV84,HGCREV85,HGCREV86,HGCREV87,HGCREV88,HGCREV89,HGCREV90,HGCREV91,HGCREV92,HGCREV93,HGCREV94,HGCREV96,Q2_15C,HGCREV98,HGCREV00,HGCREV02,HGCREV04,HGCREV06,HGCREV08,HGCREV10,HGCREV12,HGCREV14,HGCREV16,Q2_15A_PRE,HGC_EVER_XRND,HIGHEST_DEGREE_EVER_XRND
873,20801,2,208.0,3.0,2.0,1975.0,,,1.5,,,,,2.0,4.0,4.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,40.5,42.5,52.0,94.0,0.0,,,,,1.0,3.0,3.0,,,4.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,-5.0,-5.0,,-5.0,-5.0,-5.0,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,10.0,10.0,,,,,,,,,,,,,,,,,,,12.0,1.0
874,20801,3,208.0,3.0,2.0,1975.0,,,1.0,,,,,2.0,,,,,,,,,,60.0,59.0,45.0,111.0,,,,,,2.0,1.0,1.0,,,2.0,0.0,0.0,1.0,5.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,0.0,0.0,,6600.0,0.0,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,12.0,12.0,,,,,,,,,,,,,,12.0,1.0
875,21101,-1,211.0,3.0,2.0,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,8.0,1.0,0.0,1.0,0.0,0.0,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,3.0
876,21101,0,211.0,3.0,2.0,1996.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,8.0,1.0,0.0,1.0,0.0,0.0,,532.0,,,,,3.0,,0.0,0.0,,58750.0,52.0,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,16.0,16.0,,,,,,,,,,16.0,3.0
877,21101,1,211.0,3.0,2.0,1996.0,4.0,4.75,,,,,,2.0,,,,,,,,,,32.25,29.25,33.75,,,,,0.0,1.0,1.25,1.0,,1.0,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,1.0,,,16.0,,,,,,,8.0,1.0,0.0,1.0,0.0,0.0,,532.0,,,,,3.0,,0.0,0.0,,87000.0,52.0,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,,,,,,,,16.0,3.0
878,21101,2,211.0,3.0,2.0,1996.0,,,2.0,,,,,,,,,,,,,,,49.0,63.0,57.0,106.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,,,5.0,,,,,,,,,,,,,,,,,,1.0,,16.0,,,,,,,8.0,1.0,0.0,1.0,0.0,0.0,,532.0,,,,,3.0,,0.0,0.0,,101000.0,52.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,16.0,3.0
879,21101,3,211.0,3.0,2.0,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,1.0,3.0,25002.0,,8.0,1.0,0.0,1.0,0.0,0.0,,532.0,,,,,3.0,,47.0,1306.0,,56525.0,52.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,,,16.0,3.0
880,21102,-1,211.0,3.0,1.0,1997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,8.0,0.0,0.0,1.0,0.0,0.0,,532.0,,,,,3.0,,52.0,2080.0,,99000.0,52.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,16.0,3.0
881,21102,0,211.0,3.0,1.0,1997.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,8.0,0.0,0.0,1.0,0.0,0.0,,532.0,,,,,3.0,,0.0,0.0,,52250.0,52.0,33.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,,16.0,3.0
882,21102,1,211.0,3.0,1.0,1997.0,4.0,4.0,,,,,,2.0,,,,,,,,,,45.25,41.75,30.25,,,,,0.25,0.25,1.25,1.0,,1.0,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,16.0,,,,,,,8.0,0.0,0.0,1.0,0.0,0.0,,532.0,,,,,3.0,,0.0,0.0,,86000.0,52.0,46.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,,,,,,,16.0,3.0
883,21102,2,211.0,3.0,1.0,1997.0,,,2.0,,,,,,,,,,,,,,,66.5,61.0,55.5,120.0,,,,,,,,1.5,,,,,,,,1.0,,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,,,1.5,,,,,,,,,,,,,,,,,,1.0,,16.0,,,,,,,8.0,0.0,0.0,1.0,0.0,0.0,,532.0,,,,,3.0,,0.0,0.0,,101500.0,52.0,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,,,,,16.0,3.0
884,21102,3,211.0,3.0,1.0,1997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,1.0,3.0,75000.0,,8.0,0.0,0.0,1.0,0.0,0.0,,532.0,,,,,3.0,,52.0,1040.0,,65150.0,52.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,16.0,3.0
885,21103,-1,211.0,3.0,2.0,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,0.0,0.0,,62000.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,16.0,3.0
886,21103,0,211.0,3.0,2.0,1999.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,0.0,0.0,,79750.0,52.0,63.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,16.0,3.0
887,21103,1,211.0,3.0,2.0,1999.0,4.0,4.0,,,,,,1.0,,,,,,,,,,28.75,30.25,28.0,,,,,1.0,0.75,1.75,1.0,,1.0,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,0.0,0.0,,101000.0,52.0,48.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,,,,,,16.0,3.0
888,21103,2,211.0,3.0,2.0,1999.0,,,2.0,,,,,,,,,,,,,,,51.0,56.0,49.5,114.0,,,,,,,,2.5,,,,,,,,1.0,,,,,,,4.0,1.0,1.0,1.5,1.5,1.0,1.0,5.0,,,,4.5,,,,,,,,,,,,,,,,,,1.0,0.0,16.0,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,21.0,786.0,,74950.0,52.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,,,,16.0,3.0
889,21103,3,211.0,3.0,2.0,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,1.0,2.0,,4.0,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,1508.0,,93000.0,52.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,1.0,16.0,3.0
890,21104,-1,211.0,3.0,1.0,2003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,0.0,0.0,,90000.0,52.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,16.0,3.0
891,21104,0,211.0,3.0,1.0,2003.0,,,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,14.0,18.0,18.0,51.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,0.0,0.0,,21497.75,52.0,48.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,16.0,3.0
892,21104,1,211.0,3.0,1.0,2003.0,4.0,5.25,,,,,,1.0,,,,,,,,,,37.5,43.0,34.0,,,,,1.0,1.0,1.0,1.0,,1.0,4.25,,,,,,1.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,10.5,393.0,,88475.0,52.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,,,,16.0,3.0
893,21104,2,211.0,3.0,1.0,2003.0,,,2.0,,,,,,,,,,,,,,,45.0,62.0,64.0,,,,,,,,,3.0,,,,,,,,1.0,,,,,,,4.0,1.0,1.0,2.0,1.5,1.0,1.0,5.0,,,,3.0,,,,,,,,,,,,,,,,,,1.0,0.0,16.0,,,,2.0,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,1274.0,,79075.0,52.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,,16.0,3.0
894,21104,3,211.0,3.0,1.0,2003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,1.0,,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,2.0,,,,3.0,,41.0,1625.0,,132400.0,52.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,3.0
895,22101,-1,221.0,2.0,1.0,1986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,2.0,,0.0,0.0,,13056.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0
896,22101,0,221.0,2.0,1.0,1986.0,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,2.0,,0.0,0.0,,7353.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,12.0,1.0
897,22101,1,221.0,2.0,1.0,1986.0,3.0,4.0,,1.0,2.0,3.0,4.0,1.0,,,,,,,,,,14.0,14.5,14.5,15.0,,,,0.0,0.0,1.0,5.0,,1.0,5.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,2.0,,0.0,0.0,,7948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,,,,,,,,,,,12.0,1.0
898,22101,2,221.0,2.0,1.0,1986.0,,,4.5,,,,,,,,,,,,,,,28.0,17.0,17.0,67.0,,,,,,,,6.0,,,,,,,,1.0,,,,,,0.0,2.0,0.5,0.5,2.0,2.0,4.0,0.5,4.5,1.0,1.0,5.0,5.0,2.0,,6.0,,,,0.0,4.0,,5.0,0.0,1.0,1.0,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,2.0,,9.0,360.0,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,10.0,10.0,,,,,,,,,,12.0,1.0
899,22101,3,221.0,2.0,1.0,1986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,1.0,2.5,2.0,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,2.0,,0.0,0.0,,19994.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,12.0,1.0
900,22102,-1,221.0,2.0,1.0,1987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,2.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,12.0,1.0
901,22102,0,221.0,2.0,1.0,1987.0,,,,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,2.0,,0.0,0.0,,7352.5,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,12.0,1.0
902,22102,1,221.0,2.0,1.0,1987.0,2.0,3.5,,,,,,1.0,,,,,,,,,,12.5,18.25,18.25,55.0,,,,0.0,0.0,1.0,5.5,,0.75,4.5,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,2.0,,3.0,111.0,,15898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,,,,,,,,,,12.0,1.0
903,22102,2,221.0,2.0,1.0,1987.0,,,2.0,,,,,,,,,,,,,,,34.0,35.0,35.5,72.0,,,,,,,,5.0,,,,,,,,1.0,,,,,,0.5,2.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,,,,4.5,2.0,,6.0,,,,0.0,4.0,,5.0,0.0,1.0,1.0,,,,,,,12.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,2.0,,11.0,284.0,,14470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,12.0,1.0
904,22102,3,221.0,2.0,1.0,1987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,-7.0,2.0,4.0,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,2.0,,0.0,0.0,,25854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,,,,12.0,1.0
905,22103,-1,221.0,2.0,2.0,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,2.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,12.0,1.0
906,22103,0,221.0,2.0,2.0,1989.0,,,,-1.0,-0.25,0.5,4.0,,,,,,,,,,,17.0,4.0,4.0,-0.25,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,2.0,,0.0,0.0,,5459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,12.0,1.0
907,22103,1,221.0,2.0,2.0,1989.0,3.0,1.0,,,,,,1.0,,,,,,,,,,6.0,6.5,6.5,,,,,0.0,0.0,1.0,6.0,,0.0,4.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,5.0,,2.0,,,,2.0,,,0.0,,,1.0,1.0,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,2.0,,11.25,423.0,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,10.0,,,,,,,,,,,12.0,1.0
908,22103,2,221.0,2.0,2.0,1989.0,,,1.0,,,,,,,,,,,,,,,14.0,17.0,17.0,44.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,0.0,2.0,0.0,0.5,2.0,2.0,1.0,0.5,5.0,,,,3.5,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,2.0,,6.5,104.0,,14037.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,12.0,1.0
909,22103,3,221.0,2.0,2.0,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,1.0,2.0,3.0,,3.0,0.0,0.0,0.0,0.0,0.0,100.0,532.0,,,,,2.0,,0.0,0.0,,7200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,,,12.0,1.0
910,22104,-1,221.0,2.0,2.0,1991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,2.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,12.0,1.0
911,22104,0,221.0,2.0,2.0,1991.0,,,,1.0,2.0,3.0,4.0,,,,,,,,,,,6.0,5.0,5.0,9.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,2.0,,0.0,0.0,,7948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,12.0,1.0
912,22104,1,221.0,2.0,2.0,1991.0,4.0,5.0,,,,,,4.0,,,,,,,,,,22.5,22.0,22.75,,,,,1.0,1.0,3.0,1.0,,1.0,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,4.75,,5.0,,,,3.0,,,0.0,,,1.0,1.0,,,,,,,12.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,2.0,,10.0,322.0,,14735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,12.0,1.0
913,22104,2,221.0,2.0,2.0,1991.0,,,,,,,,,,,,,,,,,,45.0,55.5,38.5,81.0,,,,,,,,,,,,,,,,1.0,,,,,,0.0,2.5,0.0,0.5,2.0,1.0,,0.5,5.0,,,,4.0,,,,,,,,,,,,,,,,,1.0,0.0,,12.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,2.0,,0.0,0.0,,19994.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,12.0,1.0
914,22104,3,221.0,2.0,2.0,1991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,1.0,0.0,3.0,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,2.0,,52.0,2080.0,,28000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,12.0,,,,,12.0,1.0
915,22401,-1,224.0,2.0,1.0,1974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0
916,22401,0,224.0,2.0,1.0,1974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,7.0,2.0,2.0,0.0,0.0,10.0,8400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0
917,22401,1,224.0,2.0,1.0,1974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,2.0,,0.0,0.0,,5026.0,,,10.0,51.0,0.0,10.0,13.0,14.0,9.0,20.0,23.0,9.0,6.0,4.0,6.0,14.0,15.0,13326.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0
918,22401,2,224.0,2.0,1.0,1974.0,,,5.0,,,,,2.0,3.0,4.0,0.0,0.0,2.0,2.0,4.0,4.0,1.0,48.0,58.0,50.0,96.0,1.0,1.0,,,,5.0,2.0,3.0,,,2.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,2.0,,0.0,0.0,,26948.0,,,,,,,,,,,,,,,,,,,,,,10.0,,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,12.0,1.0
