scenario_family,scenario,parameter_value,period,hc,parent_h,c_policy,l_policy,e_policy,perceived_hc_next_policy,true_expected_hc_next_policy,value_policy
parent_human_capital,low h,0.8,1,1.1613600254898573,0.8,0.6278760739169946,0.34596241636901204,0.22030980565438277,0.634392388081452,0.6375722931597555,-16.589398496112647
parent_human_capital,low h,0.8,1,1.1750810252645967,0.8,0.6278396539736804,0.3460003341974407,0.22040082727063426,0.6374189994101225,0.6406140754408443,-16.572073676792755
parent_human_capital,low h,0.8,1,1.189060779242872,0.8,0.6279139806021837,0.3459229072821581,0.22021500588412404,0.6402572462740042,0.6434665490763353,-16.55458325709953
parent_human_capital,low h,0.8,1,1.2033046520181812,0.8,0.6278592072785915,0.34597996946528775,0.22035194875142294,0.6433996838639493,0.6466247382002495,-16.536941334278215
parent_human_capital,low h,0.8,1,1.217818137019287,0.8,0.6278605609795285,0.3459785508557549,0.22034855225275868,0.6464663593888458,0.6497067855001835,-16.519139399843517
parent_human_capital,low h,0.8,1,1.2326068598504607,0.8,0.6278901464960954,0.34594774021702906,0.2202745994164265,0.6495144840480431,0.6527701889478172,-16.50116179922036
parent_human_capital,low h,0.8,1,1.247676581725918,0.8,0.6278298205518023,0.34601056502900485,0.22042539308996478,0.6527903136231665,0.6560624386870175,-16.48301454964211
parent_human_capital,low h,0.8,1,1.2630332030012734,0.8,0.6278701124648767,0.3459686037460973,0.2203246769295035,0.6558976478648552,0.65918534850641,-16.464738239889797
parent_human_capital,low h,0.8,1,1.2786827668049243,0.8,0.6279566581108706,0.34587845677885903,0.22010831965068628,0.6589487476192829,0.6622517419620008,-16.446281253992563
parent_human_capital,low h,0.8,1,1.294631462772364,0.8,0.6278829588435748,0.34595521494922293,0.22029255068330622,0.6623790391547487,0.6656992279053421,-16.42764815200076
parent_human_capital,low h,0.8,1,1.31088563088653,0.8,0.6277930861765475,0.34604885810853725,0.2205172694997461,0.6658876745568341,0.6692254504155682,-16.408843401222427
parent_human_capital,low h,0.8,1,1.3274517654273796,0.8,0.6279709844416033,0.3458635366301966,0.22007250830587988,0.6688714882514156,0.6722242205385345,-16.3898862777762
parent_human_capital,low h,0.8,1,1.3443365190339982,0.8,0.6279639498827602,0.3458708605641494,0.22009008932961507,0.6722914352941638,0.6756613101371725,-16.37076702623526
parent_human_capital,low h,0.8,1,1.3615467068826452,0.8,0.6280457832837911,0.3457856136188878,0.21988550032740733,0.6755653314796086,0.6789516167955384,-16.35146130136227
parent_human_capital,low h,0.8,1,1.3790893109842512,0.8,0.6278103664315984,0.3460308372003128,0.2204740391368521,0.679566782184186,0.6829731248552403,-16.331983786779038
parent_human_capital,low h,0.8,1,1.3969714846049992,0.8,0.6279769216681759,0.34585736339515005,0.22005768162084016,0.6827485876830763,0.6861708792205643,-16.312346783009133
parent_human_capital,low h,0.8,1,1.4152005568137338,0.8,0.6281335423842686,0.3456941890684494,0.21966608987429867,0.6859950532281117,0.6894336177418636,-16.292527807434993
parent_human_capital,low h,0.8,1,1.4337840371600625,0.8,0.6280148026975092,0.34581787719059537,0.2199629404569481,0.6898872620939689,0.69334533638585,-16.272544207343852
