scenario_family,scenario,parameter_value,period,hc,parent_h,c_policy,l_policy,e_policy,perceived_hc_next_policy,true_expected_hc_next_policy,value_policy
public_input_complements,low g,0.6,1,1.2630332030012734,1.2,0.8106817596009042,0.32515229496907716,0.24164719753230246,0.6632702697494188,0.6665949258119582,-16.743071482989794
public_input_complements,low g,0.6,1,1.2786827668049243,1.2,0.8104135351421126,0.32518336104563206,0.24198252471645254,0.6656262811656328,0.6689627467845412,-16.729666977647014
public_input_complements,low g,0.6,1,1.294631462772364,1.2,0.8105865563886654,0.32516336989534156,0.24176632258527242,0.667754926144461,0.671102061640728,-16.71623913380526
public_input_complements,low g,0.6,1,1.31088563088653,1.2,0.8106109860363238,0.325160498352827,0.24173569040578258,0.6699786311028209,0.6733369129665767,-16.70276689272799
public_input_complements,low g,0.6,1,1.3274517654273796,1.2,0.81051381307689,0.32517175569989243,0.2418571792348777,0.6722836432553402,0.6756534790405917,-16.68929457800907
public_input_complements,low g,0.6,1,1.3443365190339982,1.2,0.8105765061007576,0.3251644933418182,0.2417787995175699,0.674513764482193,0.6778947787966131,-16.67577238009446
public_input_complements,low g,0.6,1,1.3615467068826452,1.2,0.8106466828746008,0.32515637377865275,0.24169108448728926,0.6767531104834003,0.6801453495663629,-16.662266226610143
public_input_complements,low g,0.6,1,1.3790893109842512,1.2,0.810165217311887,0.3252121273936158,0.24229297785832335,0.6793163469812062,0.6827214343405817,-16.648719814690747
public_input_complements,low g,0.6,1,1.3969714846049992,1.2,0.8107119178112523,0.32514881895841136,0.24160953113891637,0.6813142111999151,0.6847293128953611,-16.6351549589381
public_input_complements,low g,0.6,1,1.4152005568137338,1.2,0.8100600155747266,0.3252242773008693,0.24242442339515088,0.6840038820016993,0.6874324657281441,-16.621569841377323
public_input_complements,low g,0.6,1,1.4337840371600625,1.2,0.8108776469324843,0.32512961906720333,0.2414023302526749,0.6858714208562016,0.6893093656601104,-16.607965806994528
public_input_complements,low g,0.6,1,1.4527296204871472,1.2,0.8102135684612619,0.3252064987200831,0.24223246877411753,0.6885983998447537,0.6920500136877258,-16.59436561337768
public_input_complements,low g,0.6,1,1.4720451918832933,1.2,0.8103997786603752,0.32518571901159926,0.24200137440467942,0.6908527383182838,0.6943156520798786,-16.580735570281426
public_input_complements,low g,0.6,1,1.4917388317766058,1.2,0.8103974288358049,0.3251851973323847,0.24200259740214605,0.6932272147902383,0.6967020306646788,-16.56709599425463
