id,CHILD_EVER_ENROLLED_IN_HEAD,HOW_LONG_CHILD_WAS_IN_HEAD,TRANSFER_INCOME,CHILD_AGE_WHEN_1ST_ATTD_HEA,HGC_YEARLY_CHILD,PROFDEGREE_XRND,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,HGC_REV_MOM,ASVAB_2,AFQT_2,ASVAB_9,AFQT_1,MOM_SAMPLE_ID,URBAN_RURAL,ASVAB_5,ASVAB_8,MOM_RACE,AFQT_3,ASVAB_7,HGC_OF_MOTHER_AS_OF_MAY_1_R,MOMHGC_EVER_XRND,ASVAB_1,MOM_SEX,ASVAB_10,HGC_EVER_MOM_XRND,ASVAB_12,ASVAB_3,ASVAB_11,ASVAB_6,ASVAB_4,HIGHEST_DEGREE_EVER_MOM_XRND,CYRB_XRND,VERSION_R29_XRND,MPUBID_XRND,CSEX_XRND,CRACE_XRND,HOW_MANY_BOOKS_P0,HOW_MANY_BOOKS_P1,HOW_MANY_BOOKS_P2,HOW_MANY_BOOKS_P3,HOW_OFTEN_MOM_READS_P0,HOW_OFTEN_MOM_READS_P1,HOW_OFT_CH_EATS_W_P0,HOW_OFT_CH_EATS_W_P1,HOW_OFT_CH_EATS_W_P2,HOW_OFT_CH_EATS_W_P3,MOM_HELPS_CH_LEARN_NUMBERS_P0,MOM_HELPS_CH_LEARN_ALPHABET_P0,MOM_HELPS_CH_LEARN_COLORS_P0,MOM_HELPS_CH_LEARN_SHAPES_P0,HOW_OFT_CH_TAKEN_TO_MUSEUM_P0,HOW_OFT_CH_TAKEN_TO_MUSEUM_P1,HOW_OFT_CH_TAKEN_TO_MUSEUM_P2,HOW_OFT_CH_TAKEN_TO_MUSEUM_P3,MUSIC_INSTMT_CH_P1,MUSIC_INSTMT_CH_P2,MUSIC_INSTMT_CH_P3,CH_GET_SPEC_LESSON_P1,CH_GET_SPEC_LESSON_P2,CH_GET_SPEC_LESSON_P3,HOW_OFT_CH_TAKEN_TO_PERFORMANCE_P1,HOW_OFT_CH_TAKEN_TO_PERFORMANCE_P2,HOW_OFT_CH_TAKEN_TO_PERFORMANCE_P3,HOW_OFT_CH_SPEND_TIME_W_DAD_P1,HOW_OFT_CH_SPEND_TIME_W_DAD_P2,HOW_OFT_CH_SPEND_TIME_W_DAD_P3,HOW_OFT_CH_W_DAD_OUTDOORS_P1,HOW_OFT_CH_W_DAD_OUTDOORS_P2,HOW_OFT_CH_W_DAD_OUTDOORS_P3,DO_PARS_DISCUSS_TV_P1,DO_PARS_DISCUSS_TV_P2,DO_PARS_DISCUSS_TV_P3,PIAT_MATH_P0,PIAT_MATH_P1,PIAT_MATH_P2,PIAT_MATH_P3,PIAT_READ_REC_P0,PIAT_READ_REC_P1,PIAT_READ_REC_P2,PIAT_READ_REC_P3,PIAT_READ_COMP_P0,PIAT_READ_COMP_P1,PIAT_READ_COMP_P2,PIAT_READ_COMP_P3,PPVT_P0,PPVT_P1,PPVT_P2,PPVT_P3,IF_LOW_GRADES_P1,IF_LOW_GRADES_P2,IF_LOW_GRADES_P3,TYPE_OF_SCHOOL_P0,TYPE_OF_SCHOOL_P1,TYPE_OF_SCHOOL_P2,TYPE_OF_SCHOOL_P3,CH_ATTENDS_PUBLIC_PRIV_RELI_P0,CH_ATTENDS_PUBLIC_PRIV_RELI_P1,CH_ATTENDS_PUBLIC_PRIV_RELI_P2,CH_ATTENDS_PUBLIC_PRIV_RELI_P3,IS_SCHOOL_GIFTED_HANDICAPPED_P0,IS_SCHOOL_GIFTED_HANDICAPPED_P1,IS_SCHOOL_GIFTED_HANDICAPPED_P2,IS_SCHOOL_GIFTED_HANDICAPPED_P3,OWN_A_HOME_COMPUTER_P0,OWN_A_HOME_COMPUTER_P1,OWN_A_HOME_COMPUTER_P2,OWN_A_HOME_COMPUTER_P3,PARS_HELP_W_HOMEWORK_P0,PARS_HELP_W_HOMEWORK_P1,PARS_HELP_W_HOMEWORK_P2,PARS_HELP_W_HOMEWORK_P3,DOES_CHILD_USE_ANY_COMPUTER_P0,DOES_CHILD_USE_ANY_COMPUTER_P1,DOES_CHILD_USE_ANY_COMPUTER_P2,DOES_CHILD_USE_ANY_COMPUTER_P3,UNEMPR_TOTAL_P-1,UNEMPR_TOTAL_P0,UNEMPR_TOTAL_P1,UNEMPR_TOTAL_P2,UNEMPR_TOTAL_P3,UNEMPSP_TOTAL_P-1,UNEMPSP_TOTAL_P0,UNEMPSP_TOTAL_P1,UNEMPSP_TOTAL_P2,UNEMPSP_TOTAL_P3,AFDC_TOTAL_P-1,AFDC_TOTAL_P0,AFDC_TOTAL_P1,AFDC_TOTAL_P2,AFDC_TOTAL_P3,FDSTMPS_TOTAL_P-1,FDSTMPS_TOTAL_P0,FDSTMPS_TOTAL_P1,FDSTMPS_TOTAL_P2,FDSTMPS_TOTAL_P3,SSI_TOTAL_P-1,SSI_TOTAL_P0,SSI_TOTAL_P1,SSI_TOTAL_P2,SSI_TOTAL_P3,WELFARE_AMT_P-1,WELFARE_AMT_P0,WELFARE_AMT_P1,WELFARE_AMT_P2,WELFARE_AMT_P3,MOTHER_BIRTH_MONTH_P-1,MOTHER_BIRTH_MONTH_P0,MOTHER_BIRTH_MONTH_P1,MOTHER_BIRTH_MONTH_P2,MOTHER_BIRTH_MONTH_P3,MOTHER_BIRTH_YEAR_P-1,MOTHER_BIRTH_YEAR_P0,MOTHER_BIRTH_YEAR_P1,MOTHER_BIRTH_YEAR_P2,MOTHER_BIRTH_YEAR_P3,SPOUSE_WKSWK_PCY_P-1,SPOUSE_WKSWK_PCY_P0,SPOUSE_WKSWK_PCY_P1,SPOUSE_WKSWK_PCY_P2,SPOUSE_WKSWK_PCY_P3,SPOUSE_HRSWK_PCY_P-1,SPOUSE_HRSWK_PCY_P0,SPOUSE_HRSWK_PCY_P1,SPOUSE_HRSWK_PCY_P2,SPOUSE_HRSWK_PCY_P3,LABOR_INCOME_P-1,LABOR_INCOME_P0,LABOR_INCOME_P1,LABOR_INCOME_P2,LABOR_INCOME_P3,WKSWK_PCY_P-1,WKSWK_PCY_P0,WKSWK_PCY_P1,WKSWK_PCY_P2,WKSWK_PCY_P3,HRSWK_PCY_P-1,HRSWK_PCY_P0,HRSWK_PCY_P1,HRSWK_PCY_P2,HRSWK_PCY_P3,TNFI_TRUNC_P-1,TNFI_TRUNC_P0,TNFI_TRUNC_P1,TNFI_TRUNC_P2,TNFI_TRUNC_P3,NUM_OLDER_SIBLINGS_P-1,NUM_OLDER_SIBLINGS_P0,NUM_OLDER_SIBLINGS_P1,NUM_OLDER_SIBLINGS_P2,NUM_OLDER_SIBLINGS_P3,NUM_CHILDREN_P-1,NUM_CHILDREN_P0,NUM_CHILDREN_P1,NUM_CHILDREN_P2,NUM_CHILDREN_P3,MOTHER_AGE_P-1,MOTHER_AGE_P0,MOTHER_AGE_P1,MOTHER_AGE_P2,MOTHER_AGE_P3
719901.0,0.0,,1399.0,,12.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,1.0,16.0,4.0,17.0,13.0,1.0,21.0,43.0,2.0,10023.0,20.0,12.0,12.0,51.0,2.0,3.0,12.0,7.0,11.0,6.0,8.0,11.0,1.0,1977.0,532.0,7199.0,2.0,2.0,,6.0,4.9,3.0,,0.1346153846153846,,4.0,0.9920598388952818,1.0,,,,,,0.1346153846153846,0.03653846153846154,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.1346153846153846,0.03942307692307693,0.028846153846153848,4.0,2.3,3.0,0.23014959723820486,0.8381517216960255,7.0,1.0,1.0,1.0,,26.0,53.5,,,45.0,70.0,,,27.0,56.0,,,87.0,112.0,,,1.5,5.0,,,2.75,1.8,,,1.75,1.0,,,,1.0,,,,,,,,,,,,,,1407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,58.0,,,,,,,46.42857142857142,14.857142857142858,,,,41.199999999999996,10.399999999999999,,10708.368164901232,36142.288004580594,38739.18213569997,60446.26395648441,,50.5,52.0,52.0,52.0,,2036.5,2178.75,2063.2,2057.6,,42730.31777841397,52869.91611795019,62048.91825555875,76366.42855234278,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,1922.0,,,
720201.0,,,,,,,,,,,,16.0,,,,,,1.0,,,3.0,,,16.0,16.0,,,,16.0,,,,,,4.0,1990.0,532.0,7202.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,,,,36.0,40.0,,,,,,,,,52.0,52.0,,,,2080.0,2170.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,
720701.0,1.0,17.5,8420.465502433439,,,,,,,,,8.0,0.0,8.0,6.0,13.0,14.0,1.0,12.0,39.0,1.0,8974.0,32.0,8.0,12.0,51.0,2.0,5.0,12.0,4.0,6.0,11.0,4.0,13.0,1.0,1975.0,532.0,7207.0,1.0,1.0,,,8.625,4.0,,,,,10.5,5.5,,,,,,,0.08173076923076923,0.028846153846153844,,0.0,0.5,,1.0,1.0,,0.08173076923076923,0.028846153846153844,,1.75,1.5,,4.0,0.6150747986191024,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,1709.5478099055254,,,,,7489.062696822217,,,,,,,,,,754.2567993129115,,,,,,,,,,754.2567993129115,,,,8.0,8.0,,,,59.0,59.0,,,,51.0,26.0,46.4,52.0,,41.0,40.5,36.8,32.8,,0.0,2669.2599484683656,15404.18780417979,39853.02032636702,,0.0,14.25,48.0,52.0,,0.0,445.25,1977.2,2800.6,,13133.14629258517,21441.482393358147,60980.75227598054,93045.22416261096,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,,1920.5,1922.0,,
720702.0,0.0,,8420.465502433439,,,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,6.0,13.0,14.0,1.0,12.0,39.0,1.0,8974.0,32.0,8.0,12.0,51.0,2.0,5.0,12.0,4.0,6.0,11.0,4.0,13.0,1.0,1977.0,532.0,7207.0,1.0,1.0,,6.0,10.9,3.0,,0.1346153846153846,,7.0,6.7,4.0,,,,,,0.028846153846153848,0.08173076923076923,0.1346153846153846,0.0,0.1,1.0,0.0,0.9,1.0,0.028846153846153848,0.08173076923076923,0.1346153846153846,3.0,1.3,2.0,1.0,1.3,4.0,1.0,1.0,1.0,,45.0,,,,33.0,,,,31.0,,,,69.0,,,,1.125,2.0,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,2259.881190953335,1159.2144288577156,,,,10358.806756369882,6054.190667048383,,,,,,,,,401.75665616948186,930.5068708846263,,,,,,,,,401.75665616948186,930.5068708846263,,,,8.0,,,,,59.0,,,,,51.5,19.0,52.0,52.0,,41.0,40.0,29.6,46.0,,3559.0132646244874,5230.559690810192,24759.5052963069,46272.144288577154,,14.25,23.75,49.8,52.0,,445.25,909.0,2066.8,2758.5,,21794.28189712759,26809.522652447755,75285.26882336102,109679.81677640998,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,,1921.0,,,
720703.0,0.0,,8420.465502433439,,,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,8.0,6.0,13.0,14.0,1.0,12.0,39.0,1.0,8974.0,32.0,8.0,12.0,51.0,2.0,5.0,12.0,4.0,6.0,11.0,4.0,13.0,1.0,1980.0,532.0,7207.0,1.0,1.0,,,12.0,,,1.0,,,5.8,,1.0,1.0,1.0,1.0,,,0.09230769230769231,,,0.4,,,1.0,,,0.060576923076923084,,,1.0,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1709.5478099055254,,,,,7489.062696822217,,,,,,,,,,754.2567993129115,,,,,,,,,,754.2567993129115,,,,8.0,8.0,,,,59.0,59.0,,,,50.0,30.0,52.0,52.0,50.875,40.0,40.666666666666664,36.0,32.8,51.875,,2795.0615516747785,17731.902376180937,39853.02032636702,52839.67935871744,0.0,16.666666666666668,49.25,52.0,49.375,0.0,556.1666666666666,2082.5,2800.6,1591.375,,21433.755654165478,68800.0758302319,93045.22416261096,121208.20211852276,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,1920.0,1922.0,,,
720704.0,,,8420.465502433439,,,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,6.0,13.0,,1.0,12.0,39.0,1.0,8974.0,32.0,8.0,12.0,51.0,,5.0,12.0,4.0,6.0,11.0,4.0,13.0,1.0,1981.0,532.0,7207.0,1.0,1.0,,,2.5,,,7.0,,,5.5,,,,,,,,0.08173076923076923,,,0.5,,,1.0,,,0.08173076923076923,,,1.5,,,5.5,,,1.0,,,,,,,,,,,,,,14.0,,,,,4.5,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1709.5478099055254,,,,,7489.062696822217,,,,,,,,,,754.2567993129115,,,,,,,,,,754.2567993129115,,,,,8.0,,,,,59.0,,,,52.0,30.0,52.0,52.0,50.5,42.0,40.333333333333336,36.0,34.8,52.5,0.0,5266.546426185705,23217.346120813057,42658.86057829946,53519.610649871174,0.0,25.333333333333332,49.25,52.0,48.5,0.0,902.8333333333334,2100.25,2760.3,1472.0,13133.14629258517,26581.29833476477,76190.01002004009,100852.01259662183,124073.57572287433,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,1922.0,,,
720901.0,0.0,,4.457486401374177,,12.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,1.0,14.0,1.0,6.0,8.0,1.0,3915.0,1.0,3.0,4.0,54.0,2.0,6.0,4.0,3.0,8.0,10.0,5.0,8.0,,1979.0,532.0,7209.0,2.0,1.0,,5.75,5.0625,,,0.6426816854032044,,12.25,10.0625,,,,,,,0.021634615384615388,0.0018028846153846155,,0.0,0.0,,0.0,0.0,,0.021634615384615388,0.0018028846153846155,,2.0,3.25,,5.264423076923077,3.094951923076923,,0.0,0.375,,,42.0,,,,43.0,,,,47.0,,,,74.5,,,,3.0,,,,,1.7,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,1024.5384101536408,131.98764195056788,,418.7048382479244,,,,,3839.3876324076728,,,,,1580.3658746063559,,,,,4133.029487546522,,,,,4553.122129974235,,,,,1.0,,,,,62.0,,,,,22.0,51.5,51.8,52.0,,30.4,40.0,33.6,51.9,,0.0,561.8236472945891,551.5602633839109,6783.624391640425,,0.0,12.0,13.4,11.4,,0.0,150.0,536.0,449.7,,10538.762632407674,26025.16411394217,15615.509533352419,72256.48325221872,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,1918.0,,,
720902.0,0.0,,4.457486401374177,,12.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,,,,,,1.0,,,1.0,,,3.0,4.0,,,,4.0,,,,,,,1984.0,532.0,7209.0,2.0,1.0,,,12.5,,,0.1346153846153846,,,7.0,,,,,,,,0.014423076923076922,,0.0,0.0,,,1.0,,,0.014423076923076922,,,1.0,,,0.23014959723820486,,,1.0,,,35.0,65.0,,,31.0,79.0,,,33.5,48.0,,27.5,76.0,,,,5.0,,,,,,,,1.1,1.75,,,1.0,,,,0.0,,,,,,,,,,,1534.5674205553967,897.0311575532018,131.98764195056788,,,,,,,1477.1543086172348,,,,,151.935871743487,92.59719438877757,,,,,,,,,1629.090180360722,92.59719438877757,,,,,,,,,,,,,,4.0,47.666666666666664,51.75,52.0,52.0,16.0,34.666666666666664,40.0,51.9,46.875,0.0,374.5490981963928,689.4503292298886,6783.624391640425,16416.94102490696,0.0,9.166666666666666,15.0,11.4,50.125,0.0,146.66666666666666,600.0,449.7,2005.0,8356.472945891785,24674.06773547094,14701.966361294017,72256.48325221872,55925.959060979105,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,
721101.0,1.0,17.5,9055.755224735185,3.0,12.0,0.0,8.0,1.0,1.0,0.0,0.0,14.0,,,,,,1.0,,,2.0,,,14.0,14.0,,,,14.0,,,,,,1.0,1993.0,532.0,7211.0,1.0,2.0,,,20.0,,,3.0,,,0.0,,,,,,0.1346153846153846,0.1744213065415597,0.19034367531202975,,,0.5,,,0.5,,,0.08173076923076923,,,3.0,,,1.0,,,1.0,,,25.0,,,,39.0,,,,25.0,,,29.0,72.33333333333334,,,,5.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,0.1726121979286536,,,1.0,,,8850.805802080351,9283.62389063842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59707.9874033782,57986.56837484494,85332.62954480392,259070.87890065848,262751.1640423705,30.0,32.5,43.125,49.7,52.0,1216.0,1471.6666666666667,1651.875,1614.9,2080.0,61411.65531062126,57986.56837484494,72473.5105926138,267722.3623246493,268253.48525622685,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,,,,
721102.0,1.0,24.0,9055.755224735185,3.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,14.0,,,,,,1.0,,,2.0,,,14.0,14.0,,,,14.0,,,,,,1.0,1994.0,532.0,7211.0,1.0,2.0,,,20.0,,,2.25,,,0.0,,,,,,,,0.0673076923076923,,,0.0,,,0.5,,,0.028846153846153844,,,3.0,,,0.5288461538461539,,,1.0,,,46.0,69.0,,,42.0,69.0,,,41.0,51.0,,,,,,,4.0,,,1.75,1.0,,,,,1.0,,,,,,,,,,,,0.34522439585730724,,,1.0,,,6658.602490695677,12350.834335337342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47244.48897795592,75645.54108216433,112562.55367878615,266121.7978814772,267302.0526767822,40.0,34.333333333333336,40.5,52.0,52.0,1600.0,1605.0,1286.5,1843.2,2080.0,47244.48897795592,70337.20934726598,107803.16912396222,276208.3733180647,269594.686515889,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,
721401.0,0.0,,2259.342685370742,,10.0,0.0,8.0,1.0,1.0,0.0,0.0,11.0,0.0,26.0,7.0,30.0,,1.0,20.0,58.0,1.0,37784.0,30.0,11.0,14.0,51.0,,6.0,14.0,7.0,10.0,7.0,11.0,17.0,2.0,1982.0,532.0,7214.0,2.0,1.0,,,20.0,,,2.075373993095512,,,5.8,,,,,,,,0.13244445427989732,,,0.0,,,0.3,,,0.05384615384615384,,,5.3,,,3.5288461538461537,,,0.4,,,53.75,47.0,,,42.75,81.0,,,34.5,,,,92.5,,,,4.4,,,,,1.0,,,1.0,,,,1.9,,,,0.0,,,,,1.5,,,,,,,,,,,2270.597194388778,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,62.0,,,,,,22.880000000000003,15.600000000000001,31.2,46.8,,41.875,48.59375,55.625,62.65625,8230.604065273405,19215.454718961733,40256.36988262239,68740.42370455197,94555.93329516177,52.0,50.833333333333336,52.0,52.0,52.0,1975.0,2098.3333333333335,2173.25,2057.6,2125.0,20259.948468365306,25763.789483729368,40498.26796450043,68740.42370455197,82174.70655596908,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1919.0,,,,
721402.0,0.0,,9480.592281706271,,6.0,0.0,6.0,0.0,0.0,0.0,0.0,14.0,,,,,,1.0,,,1.0,,,14.0,14.0,,,,14.0,,,,,,2.0,2001.0,532.0,7214.0,2.0,1.0,,,20.0,,,7.0,,,7.0,,,,,,,,0.18238249092679473,,,1.0,,,1.0,,,0.028846153846153844,,,1.5,,,2.5,,,1.0,,21.0,54.0,,,18.0,59.0,,,18.0,41.0,,,77.0,117.66666666666666,,,,5.0,,3.0,1.25,1.0,,,,,1.0,,,,,,,,,,,,1.5,,,1.0,,,,,,9510.080904666478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,52.0,65.0,58.0,66.0,60.0,60.0,114721.44288577157,85954.76667620956,60683.089750930434,182449.60950472375,226679.07243057544,52.0,36.7,44.875,46.4,48.1,2080.0,1354.0,1119.0,1856.0,1924.0,,85954.76667620956,483349.4760950474,756249.3781849414,389686.0892585171,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,
721501.0,1.0,17.5,,4.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0,,,,,,1.0,,,2.0,,,13.0,16.0,,,,16.0,,,,,,4.0,1985.0,532.0,7215.0,1.0,2.0,,,17.5,,,2.0,,,5.5,,,,,,,,,,,1.0,,,1.0,,,0.1346153846153846,,,1.0,,,0.23014959723820486,,,1.0,,,13.0,,,,24.0,,,,21.0,,,44.0,50.0,,,,5.0,,,,,,,,2.5,1.3333333333333333,,,4.0,,,,0.5,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,51.333333333333336,52.0,52.0,52.0,35.0,39.5,28.25,36.5,33.5,4409.390208989407,23776.505391735856,54415.18751789293,77716.5187517893,104179.01517320356,52.0,46.166666666666664,51.0,51.2,50.8,596.0,2064.0,2303.75,2065.6,2011.2,19695.276266819354,45142.15268632504,94396.18522759806,120840.3091898082,167076.5130260521,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,,,,
721502.0,0.0,,6.132264529058117,,13.0,0.0,7.0,1.0,0.0,0.0,0.0,13.0,,,,,,1.0,,,2.0,,,13.0,16.0,,,,16.0,,,,,,4.0,1993.0,532.0,7215.0,2.0,2.0,,,20.0,,,3.0,,,7.0,,,,,,0.028846153846153848,0.01682692307692308,0.01201923076923077,,,1.0,,,1.0,,,0.12949787554217937,,,1.0,,,2.5,,,1.0,,,15.0,,,,39.0,,,,20.0,,,35.0,53.66666666666667,,,,4.5,,,3.0,2.125,,,,,1.0,,,,,,,,,,,,0.8075373993095512,,,1.0,,,,,,,,,,,6.1551674778127685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,50.8,8.0,36.25,33.125,35.8,35.8,59707.9874033782,67735.56637083691,90505.9046664758,133319.26367019754,197298.79874033786,52.0,51.0,50.0,52.0,52.0,2513.0,2109.3333333333335,1980.5,2090.4,2207.0,,108461.70913255082,151172.22659604927,201767.61660463788,307780.0897223018,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,
721601.0,0.0,,8184.359576295448,,12.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,9.0,2.0,13.0,1.0,7.0,17.0,2.0,1413.0,14.0,10.0,12.0,51.0,2.0,4.0,12.0,8.0,10.0,8.0,6.0,6.0,1.0,1978.0,532.0,7216.0,1.0,2.0,,8.75,11.0,,,1.1507479861910241,,10.75,3.1,,,,,,,0.10817307692307693,0.10288461538461538,,0.25,0.7,,1.0,1.0,,0.021634615384615384,0.020192307692307693,,1.25,2.6,,1.75,2.869044879171461,,1.0,0.7,,,31.0,46.0,,,41.5,62.0,,,38.5,58.0,,,74.5,105.0,,,2.2,,,,1.6666666666666665,2.9166666666666665,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2864.580017177212,4096.829373031778,3670.483824792442,,,1006.8227884340109,2334.0068708846266,1771.829373031778,,,,,,,,3806.369596335529,6430.836243916404,5442.31319782422,,,3.0,,,,,61.0,,,,,24.0,34.666666666666664,,,,40.0,40.0,,,,385.9833953621529,401.30260521042084,7342.639564843975,25923.79401660464,,3.2,10.0,22.0,52.0,,76.0,300.0,564.8,1373.0,,7503.103063269396,10665.94030918981,11257.354823933583,25923.79401660464,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,1919.0,,,
721701.0,1.0,7.0,32465.57744059548,,11.0,0.0,7.0,1.0,0.0,0.0,0.0,10.0,0.0,4.0,8.0,3.0,13.0,1.0,7.0,23.0,2.0,7455.0,17.0,10.0,10.0,51.0,2.0,9.0,10.0,3.0,6.0,8.0,6.0,5.0,,1977.0,532.0,7217.0,2.0,2.0,,10.0,3.2,2.0,,0.1346153846153846,,,0.057537399309551214,0.23014959723820486,,,,,,0.028846153846153848,0.12949787554217934,0.23014959723820486,0.0,0.0,0.0,0.0,0.5,1.0,0.028846153846153848,0.048976498185358944,0.23014959723820486,,5.5,7.0,,,7.0,0.0,0.1,1.0,,44.0,44.0,,,28.0,35.0,,,25.0,35.5,,,61.0,94.75,,,3.75,5.0,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3829.095219009448,8417.861723446895,10562.828056112226,10274.173432579444,,1445.3160034354423,4678.884340108789,5779.998396793587,5839.475178929288,,,,9268.380188949328,7342.0323504151165,,5274.411222444891,13096.746063555684,22480.207729745205,21939.450558259377,,12.0,,,,,59.0,,,,,,0.0,,,,,,,,,0.0,0.0,38.66017749785284,0.0,,0.0,0.0,8.2,0.8,,0.0,0.0,164.0,16.0,,3946.528485542514,12452.898654451761,19447.859375894648,28415.029258517043,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,,1921.0,,,
721702.0,0.0,,44.05382192957344,,8.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,8.0,3.0,13.0,1.0,7.0,23.0,2.0,7455.0,17.0,10.0,10.0,51.0,2.0,9.0,10.0,3.0,6.0,8.0,6.0,5.0,,1978.0,532.0,7217.0,1.0,2.0,,5.75,1.5,,,0.1346153846153846,,,0.0,,,,,,,0.10817307692307693,0.07769872532530761,,0.0,0.0,,0.0,0.7,,0.028846153846153848,0.07769872532530761,,,6.0,,,,,0.0,0.3,,,26.0,51.0,,,35.0,48.0,,,37.5,57.0,,,,105.0,,,2.8,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4412.026910964788,9027.715430861725,10983.597595190382,7903.598683080447,,1865.632407672488,5112.507586601775,6015.328943601488,4465.7888348124825,,,,8930.934554823934,5829.216776409963,,6277.659318637277,14140.223017463497,23136.307815631262,18198.604294302895,,12.0,,,,,59.0,,,,,,0.0,,,,,,,,,0.0,0.0,38.66017749785284,0.0,,0.0,0.0,9.0,0.0,,0.0,0.0,180.0,0.0,,5614.553678786144,13525.53993701689,20383.66057829946,30621.736472945893,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,,1921.0,,,
